title,194.54,195.35,15,15
title,196.12,196.14,13,13
title,196.16,196.21,10,10
title,196.26,197.44,12,11
title,197.69,197.79,17,17
title,197.83,198.04,19,19
title,198.11,199.23,19,19
title,199.74,199.83,9,9
title,199.92,201.43,11,11
title,201.87,202.41,20,19
title,202.52,202.92,18,18
title,203.36,203.55,19,19
title,203.69,203.82,16,17
title,204.10,204.94,18,18
title,204.99,205.15,15,14
title,205.26,209.24,13,13
title,209.26,209.28,15,15
title,209.30,209.70,13,14
title,209.72,210.74,15,16
title,210.88,212.49,19,19
title,212.56,212.65,12,12
title,212.74,212.86,10,11
title,212.88,213.65,12,12
title,214.18,214.30,21,22
title,214.32,214.44,24,23
title,214.51,214.76,22,23
title,214.88,215.04,24,24
title,215.11,215.13,19,19
title,215.16,215.74,22,21
title,215.76,216.80,20,21
title,216.83,217.22,22,22
title,217.62,217.87,19,18
title,217.99,218.24,17,18
title,218.41,218.82,19,19
title,218.87,221.24,22,21
title,221.43,221.56,16,16
title,221.70,221.94,22,23
title,221.98,222.33,24,24
title,222.45,222.63,22,22
title,222.73,223.93,24,24
title,224.07,225.16,20,21
title,225.93,226.79,10,11
title,226.81,229.20,12,13
title,229.65,229.85,9,9
title,229.92,232.41,12,13
title,232.43,232.50,15,14
title,232.52,233.94,13,14
title,233.96,235.06,15,15
title,235.26,235.43,11,12
title,235.54,235.68,15,16
title,235.73,236.22,17,17
title,236.70,236.96,19,20
title,237.03,237.26,22,22
title,237.35,237.98,24,23
title,238.00,238.07,22,22
title,238.14,240.05,24,25
title,240.42,240.54,22,23
title,240.56,241.37,24,23
title,241.39,241.44,22,22
title,241.49,241.60,24,23
title,241.63,242.04,22,22
title,242.09,242.30,20,21
title,242.32,244.18,22,22
title,245.16,245.46,17,18
title,245.67,245.78,20,20
title,245.85,246.48,18,19
title,246.55,246.69,20,20
title,246.78,246.90,17,17
title,246.92,247.18,19,19
title,247.29,247.43,17,17
title,247.48,248.06,15,15
title,248.64,248.85,13,12
title,248.92,249.03,17,18
title,249.06,249.71,19,19
title,249.75,249.78,8,8
title,249.80,250.36,20,19
title,250.59,251.73,16,15
title,252.17,252.38,11,10
title,252.49,253.96,13,13
title,254.07,254.12,18,18
title,254.17,255.56,20,21
title,255.93,256.51,9,10
title,256.53,256.58,11,11
title,256.63,257.49,13,12
title,257.79,257.97,18,18
title,258.16,258.88,21,20
title,259.04,259.18,17,17
title,259.23,259.62,19,20
title,259.65,259.81,21,20
title,259.92,260.06,17,17
title,260.11,261.41,19,19
title,261.60,261.85,14,15
title,262.06,262.13,16,16
title,262.34,263.92,16,16
title,265.31,265.87,13,14
title,265.91,266.68,15,15
title,266.80,267.05,17,17
title,267.08,268.45,19,20
title,268.52,268.54,8,8
title,268.56,268.91,20,20
title,269.03,269.14,20,20
title,269.21,270.56,22,22
title,270.61,271.23,24,25
title,271.26,272.09,26,25
title,272.23,272.35,22,23
title,272.37,272.49,24,23
title,272.51,272.63,22,21
title,272.65,272.76,20,20
title,272.83,273.62,22,22
title,273.95,275.04,19,20
title,275.20,277.41,22,22
title,277.71,277.87,15,16
title,277.94,278.04,22,22
title,278.08,279.08,24,24
title,279.20,284.89,24,25
title,286.02,286.16,10,10
title,286.26,288.42,12,11
title,288.53,290.25,9,8
title,290.39,290.60,14,15
title,290.62,290.69,16,16
title,290.76,291.27,14,13
title,291.41,291.92,11,12
title,292.20,292.52,9,10
title,292.76,294.80,11,11
title,295.87,296.01,6,7
title,296.10,298.28,8,8
